시도,시도명,시군구,읍면동,위도,경도
41,경기도,연천,,38.07469971,127.0379203
41,경기도,연천,,38.01120377,127.1016144
41,경기도,연천,,38.0252724,126.9180699
41,경기도,연천,,38.03538981,126.9776031
41,경기도,연천,,38.13173491,126.8832055
41,경기도,연천,,38.20234155,127.1021138
41,경기도,연천,,38.17020866,126.998845
41,경기도,연천,,37.99551082,126.8502897
41,경기도,가평,,37.82858462,127.4875607
41,경기도,가평,,37.6531351,127.4997053
41,경기도,가평,,37.72943483,127.4294045
41,경기도,가평,,37.79050691,127.3379633
41,경기도,가평,,37.86711148,127.3718558
41,경기도,가평,,37.94428553,127.4944336
41,경기도,양평,,37.49341129,127.5137225
41,경기도,양평,,37.46119173,127.4673709
41,경기도,양평,,37.46830311,127.4114638
41,경기도,양평,,37.54125961,127.3787312
41,경기도,양평,,37.5518554,127.4864361
11,서울특별시,영등포,,37.52507785,126.887074
11,서울특별시,영등포,,37.54060098,126.894168
11,서울특별시,영등포,,37.51278312,126.9195562
11,서울특별시,영등포,,37.50627956,126.9057867
11,서울특별시,영등포,,37.50720302,126.9129612
11,서울특별시,영등포,,37.50094535,126.9055734
11,서울특별시,영등포,,37.4990883,126.9134685
11,서울특별시,영등포,,37.5059714,126.9197305
11,서울특별시,영등포,,37.49368189,126.905196
11,서울특별시,영등포,,37.48956217,126.9005328
11,서울특별시,영등포,,37.49978572,126.897263
11,서울특별시,동작,,37.51303084,126.9488855
11,서울특별시,동작,,37.51090495,126.9378694
11,서울특별시,동작,,37.49848899,126.9534051
11,서울특별시,동작,,37.50370573,126.9418553
11,서울특별시,동작,,37.49720225,126.9333415
11,서울특별시,동작,,37.4974081,126.9407282
11,서울특별시,동작,,37.50642548,126.9636903
11,서울특별시,동작,,37.47977701,126.977457
11,서울특별시,동작,,37.49836695,126.9750883
11,서울특별시,동작,,37.48871826,126.9710205
11,서울특별시,동작,,37.48054129,126.9707795
11,서울특별시,동작,,37.48586439,126.965038
11,서울특별시,동작,,37.50705668,126.9280165
11,서울특별시,동작,,37.48998097,126.9107372
11,서울특별시,동작,,37.4943415,126.9216096
11,서울특별시,관악,,37.49034836,126.9326058
11,서울특별시,관악,,37.48947884,126.9595388
11,서울특별시,관악,,37.48959148,126.9510174
11,서울특별시,관악,,37.48098265,126.9606145
11,서울특별시,관악,,37.46728228,126.9599899
11,서울특별시,관악,,37.47802192,126.9458499
11,서울특별시,관악,,37.48674135,126.9421844
11,서울특별시,관악,,37.4841344,126.9506449
11,서울특별시,관악,,37.47207459,126.9664675
11,서울특별시,관악,,37.46253048,126.9765805
11,서울특별시,관악,,37.480569,126.9334158
11,서울특별시,관악,,37.47946956,126.9266003
11,서울특별시,관악,,37.47369156,126.9392523
11,서울특별시,관악,,37.48564441,126.9187262
11,서울특별시,관악,,37.48693375,126.9274711
11,서울특별시,관악,,37.4616523,126.9183754
11,서울특별시,관악,,37.48293623,126.907516
11,서울특별시,관악,,37.45354552,126.948412
11,서울특별시,관악,,37.46097307,126.930073
11,서울특별시,관악,,37.47586091,126.9154715
11,서울특별시,관악,,37.47054246,126.9211791
11,서울특별시,서초,,37.48692295,127.0201018
11,서울특별시,서초,,37.48882604,127.0278821
11,서울특별시,서초,,37.48543262,127.0094732
11,서울특별시,서초,,37.49894199,127.0198382
11,서울특별시,서초,,37.51760656,127.0130416
11,서울특별시,서초,,37.50628636,126.9864467
11,서울특별시,서초,,37.50549613,127.0167056
11,서울특별시,서초,,37.50629272,126.995626
11,서울특별시,서초,,37.51227927,127.0036003
11,서울특별시,서초,,37.49959137,127.0033349
11,서울특별시,서초,,37.4949367,126.9877502
11,서울특별시,서초,,37.48487947,126.9962533
11,서울특별시,서초,,37.47318326,126.9883815
11,서울특별시,서초,,37.47429918,126.9979437
11,서울특별시,서초,,37.48981491,126.9909498
11,서울특별시,서초,,37.4695323,127.0225492
11,서울특별시,서초,,37.45106633,127.045923
11,서울특별시,서초,,37.45650616,127.0706531
11,서울특별시,강남,,37.52570445,127.0213676
11,서울특별시,강남,,37.51186691,127.0264819
11,서울특별시,강남,,37.51517735,127.0362171
11,서울특별시,강남,,37.53025994,127.0334378
11,서울특별시,강남,,37.52461674,127.0504451
11,서울특별시,강남,,37.51537047,127.0606096
11,서울특별시,강남,,37.51183603,127.0487719
11,서울특별시,강남,,37.49331724,127.0590405
11,서울특별시,강남,,37.50057376,127.0663677
11,서울특별시,강남,,37.50157378,127.0548555
11,서울특별시,강남,,37.50085569,127.0355007
11,서울특별시,강남,,37.49849581,127.0448681
11,서울특별시,강남,,37.48898423,127.0409497
11,서울특별시,강남,,37.48820416,127.0496452
11,서울특별시,강남,,37.47959093,127.0595936
11,서울특별시,강남,,37.48401261,127.0688244
11,서울특별시,강남,,37.47564222,127.0531989
11,서울특별시,강남,,37.47107923,127.1044417
11,서울특별시,강남,,37.4822608,127.0846112
11,서울특별시,강남,,37.49336813,127.0892181
11,서울특별시,강남,,37.4868416,127.1003921
11,서울특별시,송파,,37.53821994,127.1142833
11,서울특별시,송파,,37.52982222,127.1101185
11,서울특별시,송파,,37.49468092,127.1418048
11,서울특별시,송파,,37.49482525,127.1556005
11,서울특별시,송파,,37.50033317,127.151395
30,대전광역시,동구,,36.32152813,127.4543591
30,대전광역시,동구,,36.3327944,127.4614557
30,대전광역시,동구,,36.32931955,127.4440125
30,대전광역시,동구,,36.33803779,127.4499602
30,대전광역시,동구,,36.34331939,127.4422073
30,대전광역시,동구,,36.34874399,127.4533908
30,대전광역시,동구,,36.35406484,127.4345888
30,대전광역시,동구,,36.34361152,127.4337796
30,대전광역시,동구,,36.34710238,127.4257113
30,대전광역시,동구,,36.3394173,127.4246778
30,대전광역시,동구,,36.37684455,127.4955612
30,대전광역시,동구,,36.25389359,127.4595306
30,대전광역시,중구,,36.33085847,127.420124
30,대전광역시,중구,,36.33356874,127.4091314
30,대전광역시,중구,,36.34202304,127.4087996
30,대전광역시,중구,,36.32270372,127.4249515
30,대전광역시,중구,,36.31794136,127.4358501
30,대전광역시,중구,,36.30058879,127.4408375
30,대전광역시,중구,,36.30945184,127.4224116
30,대전광역시,중구,,36.31146619,127.4315332
30,대전광역시,중구,,36.32973312,127.4069945
30,대전광역시,중구,,36.32521164,127.4051967
30,대전광역시,중구,,36.32688748,127.39856
30,대전광역시,중구,,36.32366829,127.3914966
30,대전광역시,중구,,36.31546109,127.3928301
30,대전광역시,중구,,36.31831741,127.3996076
30,대전광역시,중구,,36.31122939,127.4120612
30,대전광역시,중구,,36.30731876,127.402542
30,대전광역시,중구,,36.26365952,127.4079183
30,대전광역시,서구,,36.30233688,127.3768439
30,대전광역시,서구,,36.31854265,127.3793313
30,대전광역시,서구,,36.31945602,127.3687476
30,대전광역시,서구,,36.29116672,127.3637797
30,대전광역시,서구,,36.32751944,127.3765409
30,대전광역시,서구,,36.3375752,127.3958192
30,대전광역시,서구,,36.34501772,127.3915461
30,대전광역시,서구,,36.33866197,127.3800218
30,대전광역시,서구,,36.33112084,127.3875619
30,대전광역시,서구,,36.33399298,127.3742098
30,대전광역시,서구,,36.34773094,127.3670899
30,대전광역시,서구,,36.34593713,127.3738847
30,대전광역시,서구,,36.34583037,127.3578334
30,대전광역시,서구,,36.36211277,127.3747102
30,대전광역시,서구,,36.36053151,127.3667352
30,대전광역시,서구,,36.30540786,127.3491434
30,대전광역시,서구,,36.30614583,127.3369784
30,대전광역시,서구,,36.29237176,127.3327774
30,대전광역시,서구,,36.24227275,127.3269177
30,대전광역시,서구,,36.35307943,127.3898887
30,대전광역시,서구,,36.35749138,127.3854586
30,대전광역시,서구,,36.36851939,127.3832548
30,대전광역시,서구,,36.35330415,127.399191
30,대전광역시,유성,,36.30632021,127.2929434
30,대전광역시,유성,,36.34974846,127.3121999
30,대전광역시,유성,,36.36874288,127.3488807
30,대전광역시,유성,,36.36996356,127.3020055
30,대전광역시,유성,,36.4049272,127.3098248
30,대전광역시,유성,,36.40311563,127.3580105
30,대전광역시,유성,,36.39439681,127.3981918
30,대전광역시,유성,,36.46106671,127.3766704
30,대전광역시,유성,,36.42047083,127.3983255
30,대전광역시,대덕,,36.3540007,127.4138001
30,대전광역시,대덕,,36.3687707,127.4074238
30,대전광역시,대덕,,36.39949703,127.4342794
30,대전광역시,대덕,,36.36310425,127.4547099
30,대전광역시,대덕,,36.36465444,127.4428108
30,대전광역시,대덕,,36.36144556,127.4269152
30,대전광역시,대덕,,36.44196858,127.4659192
30,대전광역시,대덕,,36.45047378,127.4232007
30,대전광역시,대덕,,36.43071305,127.4270822
30,대전광역시,대덕,,36.44179283,127.4059696
30,대전광역시,대덕,,36.3704943,127.4257168
30,대전광역시,대덕,,36.3749283,127.4379535
31,울산광역시,중구,,35.55465018,129.3351099
31,울산광역시,중구,,35.55466486,129.3460229
31,울산광역시,중구,,35.56229999,129.3395371
43,충청북도,상당,,36.64247309,127.4936427
43,충청북도,상당,,36.63106414,127.4890883
43,충청북도,청원,,36.65038478,127.4892837
43,충청북도,청원,,36.65877219,127.4813982
43,충청북도,청원,,36.65820138,127.4948137
43,충청북도,청원,,36.66626998,127.4971911
43,충청북도,상당,,36.63169173,127.497899
43,충청북도,상당,,36.61905168,127.4999324
43,충청북도,상당,,36.62633446,127.505804
43,충청북도,상당,,36.6513371,127.5265256
43,충청북도,상당,,36.62710947,127.5231704
43,충청북도,상당,,36.61531218,127.5316817
43,충청북도,청원,,36.69241583,127.4794428
43,충청북도,서원,,36.63997252,127.4765931
43,충청북도,서원,,36.63241545,127.4750005
43,충청북도,서원,,36.63451298,127.462895
43,충청북도,서원,,36.62510676,127.4808032
43,충청북도,흥덕,,36.65232873,127.4709027
43,충청북도,서원,,36.60862287,127.4693912
43,충청북도,서원,,36.5966896,127.4873336
43,충청북도,서원,,36.61706308,127.4857663
43,충청북도,서원,,36.6187974,127.4737054
43,충청북도,흥덕,,36.63756687,127.4349356
43,충청북도,흥덕,,36.62986098,127.4460385
43,충청북도,흥덕,,36.62034653,127.4339647
43,충청북도,흥덕,,36.64043306,127.4603217
43,충청북도,흥덕,,36.64853369,127.4505583
43,충청북도,흥덕,,36.62270552,127.3994614
43,충청북도,흥덕,,36.66648942,127.4290999
43,충청북도,서원,,36.61503768,127.452109
43,충청북도,충주,,36.98643388,127.7830335
43,충청북도,충주,,36.91246055,127.9955528
43,충청북도,충주,,36.84401271,128.0269328
43,충청북도,충주,,36.94901411,127.8521981
43,충청북도,충주,,36.99934691,127.7102252
43,충청북도,충주,,37.05210005,127.7501434
43,충청북도,충주,,37.12234152,127.7554673
43,충청북도,충주,,37.03706551,127.8512465
43,충청북도,충주,,37.03164498,127.8954371
43,충청북도,충주,,37.01517545,128.0209825
43,충청북도,충주,,37.08388295,128.0045584
43,충청북도,충주,,37.11830944,127.9253433
43,충청북도,충주,,37.12283999,127.8543166
43,충청북도,충주,,36.97136163,127.9334549
43,충청북도,충주,,36.97661999,127.9804698
43,충청북도,충주,,36.97941864,127.9292042
43,충청북도,충주,,36.96104474,127.9444894
43,충청북도,충주,,36.96291618,127.9319723
43,충청북도,충주,,36.96922796,127.9230574
43,충청북도,충주,,36.94699024,127.9499004
43,충청북도,충주,,36.94371632,127.9001201
43,충청북도,충주,,36.97557306,127.9063092
43,충청북도,충주,,36.98996737,127.9133669
43,충청북도,충주,,36.99058543,127.9449496
43,충청북도,충주,,37.00912368,127.9450701
43,충청북도,제천,,37.14780586,128.1153659
43,충청북도,제천,,37.06296785,128.1834477
43,충청북도,제천,,37.00953591,128.1449828
43,충청북도,제천,,36.94878921,128.2086479
43,충청북도,제천,,36.87573848,128.1650246
43,충청북도,제천,,36.90336046,128.0879315
43,충청북도,제천,,37.18073353,127.9958389
43,충청북도,제천,,37.20219536,128.2444928
43,충청북도,제천,,37.14736963,128.2278094
43,충청북도,제천,,37.17362945,128.2154338
43,충청북도,제천,,37.13958863,128.2091446
43,충청북도,제천,,37.13279839,128.2184116
43,충청북도,제천,,37.12768826,128.1781188
43,충청북도,제천,,37.15854814,128.1844769
43,충청북도,제천,,37.11917037,128.2622321
43,충청북도,제천,,37.1504828,128.2095708
43,충청북도,제천,,37.10978369,128.2010634
43,충청북도,청원,,36.70276963,127.5471173
43,충청북도,청원,,36.7332025,127.4214582
43,충청북도,흥덕,,36.6289812,127.3203498
43,충청북도,상당,,36.63013853,127.5972652
43,충청북도,상당,,36.65343579,127.6768351
43,충청북도,상당,,36.56316701,127.5627715
43,충청북도,상당,,36.57477729,127.520126
43,충청북도,서원,,36.5666815,127.4285206
43,충청북도,상당,,36.49127975,127.5112542
43,충청북도,서원,,36.48939792,127.4346342
43,충청북도,흥덕,,36.5988055,127.3604236
43,충청북도,흥덕,,36.68729892,127.3563504
43,충청북도,청원,,36.74619542,127.5478952
43,충청북도,보은,,36.49906577,127.7231394
43,충청북도,보은,,36.52501902,127.8337159
43,충청북도,보은,,36.47774037,127.8000564
43,충청북도,보은,,36.41749021,127.8381283
43,충청북도,보은,,36.43715709,127.7785131
43,충청북도,보은,,36.41731719,127.7350441
43,충청북도,보은,,36.460744,127.6682729
43,충청북도,보은,,36.43355224,127.5742448
43,충청북도,보은,,36.50054468,127.6025147
43,충청북도,보은,,36.55454011,127.6585997
43,충청북도,보은,,36.57154896,127.7471681
43,충청북도,옥천,,36.30103652,127.5834537
43,충청북도,옥천,,36.29507192,127.6462159
43,충청북도,옥천,,36.35485245,127.6809021
43,충청북도,옥천,,36.39931949,127.6489657
43,충청북도,옥천,,36.32437267,127.7330751
43,충청북도,옥천,,36.3453987,127.8155875
43,충청북도,옥천,,36.22797376,127.6320478
43,충청북도,옥천,,36.27307307,127.5252068
43,충청북도,옥천,,36.35649672,127.5595679
43,충청북도,영동,,36.17705216,127.8109606
43,충청북도,영동,,36.26297803,127.8046727
43,충청북도,영동,,36.23596184,127.8967364
43,충청북도,영동,,36.22892583,127.9978917
43,충청북도,영동,,36.16672618,127.9529609
43,충청북도,영동,,36.09991926,127.895385
43,충청북도,영동,,36.12277809,127.761134
43,충청북도,영동,,36.04707223,127.7771737
43,충청북도,영동,,36.08647192,127.6882321
43,충청북도,영동,,36.14620146,127.6421783
43,충청북도,영동,,36.21498122,127.7094385
43,충청북도,증평,,36.76699188,127.6038188
43,충청북도,증평,,36.8273504,127.6061398
43,충청북도,진천,,36.84783154,127.4127614
43,충청북도,진천,,36.82980367,127.531068
43,충청북도,진천,,36.79985166,127.4512023
43,충청북도,진천,,36.89968357,127.3511623
43,충청북도,진천,,36.91918864,127.4329687
43,충청북도,진천,,36.9766324,127.423758
43,충청북도,괴산,,36.82666767,127.8051837
43,충청북도,괴산,,36.83904837,127.8827093
43,충청북도,괴산,,36.83532278,127.9348129
43,충청북도,괴산,,36.7667195,128.002839
43,충청북도,괴산,,36.7532606,127.8826286
43,충청북도,괴산,,36.7716059,127.7740419
43,충청북도,괴산,,36.67348661,127.8154764
43,충청북도,괴산,,36.74911776,127.6821717
43,충청북도,괴산,,36.81536098,127.6817108
43,충청북도,괴산,,36.84894424,127.7273298
43,충청북도,괴산,,36.8925764,127.8235777
43,충청북도,음성,,36.94183731,127.6549759
43,충청북도,음성,,36.98801633,127.5733678
43,충청북도,음성,,36.9128757,127.7521112
43,충청북도,음성,,36.88134854,127.6475363
43,충청북도,음성,,36.91853458,127.5585645
43,충청북도,음성,,36.96100991,127.491458
43,충청북도,음성,,37.01915275,127.49375
43,충청북도,음성,,37.0357031,127.6121152
43,충청북도,음성,,37.09674398,127.6628317
43,충청북도,단양,,36.96062902,128.3911637
43,충청북도,단양,,37.04644217,128.3017595
43,충청북도,단양,,36.86783004,128.3800928
43,충청북도,단양,,37.01426593,128.4317367
43,충청북도,단양,,37.06831636,128.4997783
43,충청북도,단양,,37.09709536,128.3469886
43,충청북도,단양,,36.99501999,128.2762504
43,충청북도,단양,,36.89745686,128.2902812
44,충청남도,동남구,,36.78845643,127.21269
44,충청남도,동남구,,36.73784779,127.1228587
44,충청남도,동남구,,36.67679386,127.0926069
44,충청남도,동남구,,36.83491184,127.2717907
44,충청남도,동남구,,36.73211357,127.2366732
44,충청남도,동남구,,36.725387,127.2858276
44,충청남도,동남구,,36.79591552,127.31299
44,충청남도,동남구,,36.78115191,127.3671829
44,충청남도,동남구,,36.80321827,127.1495513
44,충청남도,동남구,,36.81261149,127.1521601
44,충청남도,동남구,,36.81504766,127.1826042
44,충청남도,동남구,,36.80248659,127.1587525
44,충청남도,동남구,,36.80942919,127.1340792
44,충청남도,동남구,,36.79299575,127.1411536
44,충청남도,동남구,,36.77835436,127.1280216
44,충청남도,동남구,,36.78061398,127.1618409
44,충청남도,동남구,,36.83355658,127.1802946
44,충청남도,서북구,,36.93165624,127.1288265
44,충청남도,서북구,,36.87386979,127.1951605
44,충청남도,서북구,,36.88482072,127.1378416
44,충청남도,서북구,,36.91040935,127.2259141
44,충청남도,서북구,,36.8134308,127.1419083
44,충청남도,서북구,,36.82403849,127.1400682
44,충청남도,서북구,,36.80121516,127.1302347
44,충청남도,서북구,,36.79429635,127.1184424
44,충청남도,서북구,,36.80840562,127.1222085
44,충청남도,서북구,,36.82726421,127.1160788
44,충청남도,서북구,,36.84927211,127.1491261
44,충청남도,공주,,36.5966017,126.9684521
44,충청남도,공주,,36.37435681,127.0701152
44,충청남도,공주,,36.326393,127.0293653
44,충청남도,공주,,36.36793997,127.1577815
44,충청남도,공주,,36.38369275,127.2387419
44,충청남도,공주,,36.54399726,127.1594212
44,충청남도,공주,,36.59931883,127.0981075
44,충청남도,공주,,36.47477492,127.0584929
44,충청남도,공주,,36.53861489,127.0336961
44,충청남도,공주,,36.5061568,126.9462056
44,충청남도,공주,,36.45017909,127.1218144
44,충청남도,공주,,36.45911718,127.1122133
44,충청남도,공주,,36.42397695,127.1004666
44,충청남도,공주,,36.43640091,127.1610205
44,충청남도,공주,,36.47363533,127.1621778
44,충청남도,보령,,36.24181896,126.5882361
44,충청남도,보령,,36.41060719,126.5802233
44,충청남도,보령,,36.37743412,126.4286311
44,충청남도,보령,,36.4844569,126.5293525
44,충청남도,보령,,36.45158262,126.6050769
44,충청남도,보령,,36.40354161,126.6591975
44,충청남도,보령,,36.29622155,126.5785417
44,충청남도,보령,,36.20219005,126.6170946
44,충청남도,보령,,36.24296284,126.682532
44,충청남도,보령,,36.3293286,126.6608096
44,충청남도,보령,,36.38096447,126.5566472
44,충청남도,보령,,36.3640708,126.6059594
44,충청남도,보령,,36.35609706,126.575771
44,충청남도,보령,,36.35602476,126.6219227
44,충청남도,보령,,36.33426764,126.6145508
44,충청남도,보령,,36.32699106,126.547341
44,충청남도,아산,,36.82236906,126.9799649
44,충청남도,아산,,36.75385867,127.0687027
44,충청남도,아산,,36.70341245,126.9942002
44,충청남도,아산,,36.80861311,127.068617
44,충청남도,아산,,36.85801104,127.048049
44,충청남도,아산,,36.91083091,127.0387285
44,충청남도,아산,,36.88565598,126.9633473
44,충청남도,아산,,36.85991347,126.8879456
44,충청남도,아산,,36.79258839,126.8685192
44,충청남도,아산,,36.74100165,126.9036861
44,충청남도,아산,,36.78996837,126.9338658
44,충청남도,아산,,36.78835198,127.000652
44,충청남도,아산,,36.77940833,127.001711
44,충청남도,아산,,36.78768759,127.0217342
44,충청남도,아산,,36.78246415,126.9780599
44,충청남도,아산,,36.75410799,126.9836596
44,충청남도,아산,,36.75864444,127.0174351
44,충청남도,서산,,36.96613015,126.4216257
44,충청남도,서산,,36.74834437,126.4174381
44,충청남도,서산,,36.67931012,126.3985697
44,충청남도,서산,,36.81888813,126.3665571
44,충청남도,서산,,36.8757752,126.4297527
44,충청남도,서산,,36.83387662,126.4603968
44,충청남도,서산,,36.7961374,126.5163016
44,충청남도,서산,,36.77836801,126.5930968
44,충청남도,서산,,36.71502739,126.5427871
44,충청남도,서산,,36.66997536,126.5170678
44,충청남도,서산,,36.79292717,126.4347347
44,충청남도,서산,,36.79123718,126.4707385
44,충청남도,서산,,36.77955091,126.4578458
44,충청남도,서산,,36.76887832,126.4834988
44,충청남도,서산,,36.74444091,126.4619774
44,충청남도,논산,,36.15207326,127.0186588
44,충청남도,논산,,36.10982431,127.1033067
44,충청남도,논산,,36.19986725,127.0280613
44,충청남도,논산,,36.24219786,127.0834428
44,충청남도,논산,,36.28818177,127.106469
44,충청남도,논산,,36.29190548,127.1642471
44,충청남도,논산,,36.2067987,127.1437733
44,충청남도,논산,,36.22966344,127.199031
44,충청남도,논산,,36.18866976,127.2869061
44,충청남도,논산,,36.13866943,127.2341308
44,충청남도,논산,,36.14091116,127.1685586
44,충청남도,논산,,36.16377073,127.1118083
44,충청남도,논산,,36.16093258,127.0545589
44,충청남도,논산,,36.19644515,127.1038548
44,충청남도,논산,,36.1915035,127.0771011
44,충청남도,계룡,,36.251911,127.2651171
44,충청남도,계룡,,36.27678786,127.2211627
44,충청남도,계룡,,36.32077513,127.2292947
44,충청남도,계룡,,36.26229335,127.2506735
44,충청남도,당진,,36.79280477,126.7744145
44,충청남도,당진,,36.92661346,126.7393972
44,충청남도,당진,,36.94275436,126.5776503
44,충청남도,당진,,37.01013849,126.5377823
44,충청남도,당진,,36.91441039,126.5151314
44,충청남도,당진,,36.8589333,126.5654197
44,충청남도,당진,,36.81488853,126.6602414
44,충청남도,당진,,36.84494291,126.7082242
44,충청남도,당진,,36.83059462,126.8093354
44,충청남도,당진,,36.8846802,126.787845
44,충청남도,당진,,36.95768081,126.6746643
44,충청남도,금산,,36.09545568,127.4716421
44,충청남도,금산,,36.13608125,127.4660508
44,충청남도,금산,,36.12899923,127.5654794
44,충청남도,금산,,36.05930751,127.5787219
44,충청남도,금산,,36.18176205,127.5424017
44,충청남도,금산,,36.02846187,127.5083281
44,충청남도,금산,,36.04949527,127.4307047
44,충청남도,금산,,36.14079602,127.3751358
44,충청남도,금산,,36.20110334,127.3971743
44,충청남도,금산,,36.20465153,127.491637
44,충청남도,부여,,36.28624595,126.9471815
44,충청남도,부여,,36.28563089,126.8754325
44,충청남도,부여,,36.32807304,126.8174843
44,충청남도,부여,,36.32244379,126.7212292
44,충청남도,부여,,36.27983891,126.7623374
44,충청남도,부여,,36.25276856,126.8169198
44,충청남도,부여,,36.22975906,126.7614139
44,충청남도,부여,,36.19915249,126.7298202
44,충청남도,부여,,36.21287481,126.8071218
44,충청남도,부여,,36.17324255,126.8261454
44,충청남도,부여,,36.11744393,126.8555384
44,충청남도,부여,,36.17417517,126.8897339
31,울산광역시,중구,,35.57916462,129.308989
31,울산광역시,중구,,35.5537881,129.3228503
31,울산광역시,중구,,35.56291108,129.3102144
31,울산광역시,중구,,35.56318569,129.2948107
31,울산광역시,중구,,35.56799914,129.2746009
31,울산광역시,중구,,35.56703618,129.3465348
31,울산광역시,중구,,35.58648378,129.3395855
31,울산광역시,중구,,35.57918214,129.3306664
31,울산광역시,남구,,35.54355534,129.3046758
31,울산광역시,남구,,35.52896355,129.303833
31,울산광역시,남구,,35.54526696,129.3139751
31,울산광역시,남구,,35.52906658,129.3149372
31,울산광역시,남구,,35.54570708,129.3211414
31,울산광역시,남구,,35.53571763,129.3220583
31,울산광역시,남구,,35.54198686,129.3414508
31,울산광역시,남구,,35.54858543,129.2754273
31,울산광역시,남구,,35.54226568,129.2540206
31,울산광역시,남구,,35.52416694,129.2877147
31,울산광역시,남구,,35.52679302,129.3279845
31,울산광역시,남구,,35.52246164,129.3188311
31,울산광역시,남구,,35.5203892,129.3635102
31,울산광역시,동구,,35.49441052,129.4206127
31,울산광역시,동구,,35.50830638,129.4055551
31,울산광역시,동구,,35.50937879,129.4252102
31,울산광역시,동구,,35.53868984,129.4151024
31,울산광역시,동구,,35.52882038,129.4227481
31,울산광역시,북구,,35.62981768,129.3682886
31,울산광역시,북구,,35.65881748,129.3526313
31,울산광역시,북구,,35.62437059,129.3210001
31,울산광역시,북구,,35.56881439,129.3731894
31,울산광역시,북구,,35.5972324,129.3695985
31,울산광역시,북구,,35.55217661,129.3891948
31,울산광역시,북구,,35.53548809,129.3982539
31,울산광역시,울주,,35.58530088,129.1593094
31,울산광역시,울주,,35.41733863,129.2560354
31,울산광역시,울주,,35.59649635,129.2459769
31,울산광역시,울주,,35.49291663,129.269204
31,울산광역시,울주,,35.46728401,129.1978395
31,울산광역시,울주,,35.66275402,129.2121191
31,울산광역시,울주,,35.67288583,129.1444076
31,울산광역시,울주,,35.50574818,129.1539807
41,경기도,장안,,37.3204218,126.9889683
41,경기도,장안,,37.29881025,126.9721434
41,경기도,장안,,37.30473736,126.9892464
41,경기도,장안,,37.29222805,126.998246
41,경기도,장안,,37.29848214,126.984497
41,경기도,장안,,37.29121121,127.0136175
41,경기도,장안,,37.30635463,127.0048325
41,경기도,장안,,37.30050742,127.0166691
41,경기도,장안,,37.30862446,127.01329
41,경기도,장안,,37.32471883,127.022772
41,경기도,권선,,37.2598718,127.005287
41,경기도,권선,,37.24491498,127.0077719
41,경기도,권선,,37.25990276,127.0151758
41,경기도,권선,,37.24508843,126.9798985
41,경기도,권선,,37.26761782,126.9816548
41,경기도,권선,,37.2806907,126.9704473
41,경기도,권선,,37.26274186,126.9529045
41,경기도,권선,,37.25833548,127.0269872
41,경기도,권선,,37.24664458,127.0246713
41,경기도,권선,,37.23656255,127.0239754
41,경기도,권선,,37.29043796,126.948437
41,경기도,팔달,,37.26906826,127.0150443
41,경기도,팔달,,37.26894464,127.0056666
41,경기도,팔달,,37.27425441,127.0030913
41,경기도,팔달,,37.28034785,127.0011466
41,경기도,팔달,,37.28435084,126.9909346
41,경기도,팔달,,37.28053518,127.0249942
41,경기도,팔달,,37.28778455,127.0335685
41,경기도,팔달,,37.28122727,127.0391475
41,경기도,팔달,,37.2686887,127.029823
41,경기도,팔달,,37.28180176,127.0162621
41,경기도,영통,,37.2709493,127.0402479
41,경기도,영통,,37.2705657,127.0513062
41,경기도,영통,,37.25702506,127.049857
41,경기도,영통,,37.26604392,127.0500542
41,경기도,영통,,37.30171107,127.0477707
41,경기도,수정,,37.44085447,127.140525
41,경기도,수정,,37.44977641,127.1479802
41,경기도,수정,,37.4429217,127.1466012
41,경기도,수정,,37.44555446,127.1229753
41,경기도,수정,,37.44753719,127.136397
41,경기도,수정,,37.44537755,127.1321457
41,경기도,수정,,37.44832878,127.1408371
41,경기도,수정,,37.43832765,127.1358688
41,경기도,수정,,37.43648381,127.1256252
41,경기도,수정,,37.45469691,127.157145
41,경기도,수정,,37.45671769,127.1528167
41,경기도,수정,,37.46427636,127.1662256
41,경기도,수정,,37.4586818,127.1312802
41,경기도,수정,,37.45058158,127.1040431
41,경기도,수정,,37.42926957,127.0811558
41,경기도,수정,,37.41176719,127.0846331
41,경기도,중원,,37.43128824,127.1326984
41,경기도,중원,,37.43993747,127.1521629
41,경기도,중원,,37.44433161,127.1661755
41,경기도,중원,,37.4493947,127.168423
41,경기도,중원,,37.45243121,127.1669192
41,경기도,중원,,37.46112349,127.1745404
41,경기도,중원,,37.44006724,127.1800521
41,경기도,중원,,37.43611687,127.1575711
41,경기도,중원,,37.43892321,127.1631733
41,경기도,중원,,37.42992682,127.1484026
41,경기도,중원,,37.41970359,127.1590048
41,경기도,분당,,37.36848284,127.144005
41,경기도,분당,,37.37896718,127.1159752
41,경기도,분당,,37.37510867,127.1231104
41,경기도,분당,,37.36487388,127.1296409
41,경기도,분당,,37.37104948,127.1064471
41,경기도,분당,,37.36662243,127.1185655
41,경기도,분당,,37.35783644,127.1225691
41,경기도,분당,,37.38520738,127.1494695
41,경기도,분당,,37.37515248,127.13739
41,경기도,분당,,37.39478691,127.1326178
41,경기도,분당,,37.39853868,127.1219841
41,경기도,분당,,37.41306824,127.1259955
41,경기도,분당,,37.40764484,127.1274918
41,경기도,분당,,37.40413393,127.1503795
41,경기도,분당,,37.38998207,127.098658
41,경기도,분당,,37.40022689,127.1027477
